WAREHOUSE_ID,WAREHOUSE_TYPE,LON,LAT
W4013,FOOD,-83,36
W4014,FOOD,-101,34
W4015,FOOD,-93,33
W4016,FOOD,-102,31
W4017,FOOD,-103,37
W4018,FOOD,-88,32
W4019,FOOD,-80,36
W4020,FOOD,-98,33
W4021,FOOD,-84,38
W4022,FOOD,-90,32
W4023,FOOD,-89,38
W4024,FOOD,-97,34
W4025,FOOD,-81,35
W4026,FOOD,-86,39
W4027,FOOD,-91,32
W4028,FOOD,-85,34
W4029,FOOD,-96,34
W4030,FOOD,-97,34
W4031,FOOD,-97,34
W4032,FOOD,-88,34
W4033,FOOD,-91,36
W4034,FOOD,-90,38
W4035,FOOD,-100,31
W4036,FOOD,-99,36
W4037,FOOD,-99,32
W4038,FOOD,-103,35
W4039,FOOD,-82,31
W4040,FOOD,-90,35
W4041,FOOD,-92,36
W4042,FOOD,-95,31
W4043,FOOD,-83,33
W4044,FOOD,-81,33
W4045,FOOD,-85,34
W4046,FOOD,-96,37
W4047,FOOD,-80,34
W4048,FOOD,-80,38
W4049,FOOD,-89,34
W4050,FOOD,-95,34
W4051,FOOD,-91,37
W4052,FOOD,-97,33
W4053,FOOD,-88,33
W4054,FOOD,-80,36
W4055,FOOD,-84,32
W4056,FOOD,-93,39
W4057,FOOD,-81,38
W4058,FOOD,-86,40
W4059,FOOD,-92,40
W4060,FOOD,-85,34
W4061,FOOD,-100,36
W4062,FOOD,-93,37
W4063,FOOD,-94,40
W4064,FOOD,-80,35
W4065,FOOD,-100,36
W4066,FOOD,-98,32
W4067,FOOD,-87,37
W4068,FOOD,-91,32
W4069,FOOD,-96,37
W4070,FOOD,-92,38
W4071,FOOD,-79,32
W4072,FOOD,-88,31
W4073,FOOD,-94,31
W4074,FOOD,-96,34
W4075,FOOD,-79,40
W4076,FOOD,-88,39
W4077,FOOD,-83,34
W4078,FOOD,-85,35
W4079,FOOD,-102,35
W4080,FOOD,-102,40
W4081,FOOD,-83,39
W4082,FOOD,-87,34
W4083,FOOD,-103,39
W4084,FOOD,-99,32
W4085,FOOD,-90,38
W4086,FOOD,-85,35
W4087,FOOD,-91,39
W4088,FOOD,-96,33
W4089,FOOD,-89,39
W4090,FOOD,-82,38
W4091,FOOD,-89,31
W4092,FOOD,-93,39
W4093,FOOD,-86,38
W4094,FOOD,-101,32
W4095,FOOD,-99,32
W4096,FOOD,-86,36
W4097,FOOD,-82,35
W4098,FOOD,-93,32
W4099,FOOD,-83,39
W4100,FOOD,-84,37
W4101,FOOD,-93,40
W4102,FOOD,-87,37
W4103,FOOD,-86,33
W4104,FOOD,-97,31
W4105,FOOD,-84,34
W4106,FOOD,-95,36
W4107,FOOD,-95,31
W4108,FOOD,-92,40
W4109,FOOD,-91,32
W4110,FOOD,-100,38
W4111,FOOD,-90,37
W4112,FOOD,-79,34
W4113,FOOD,-79,38
W4114,FOOD,-80,35
W4115,FOOD,-92,39
W4116,FOOD,-103,31
W4117,FOOD,-98,33
W4118,FOOD,-95,40
W4119,FOOD,-96,36
W4120,FOOD,-91,36
W4121,FOOD,-103,38
W4122,FOOD,-81,31
W4123,FOOD,-101,38
W4124,FOOD,-87,40
W4125,FOOD,-99,34
W4126,FOOD,-98,34
W4127,FOOD,-93,37
W4128,FOOD,-102,37
W4129,FOOD,-95,35
W4130,FOOD,-103,38
W4131,FOOD,-92,32
W4132,FOOD,-92,33
W4133,FOOD,-81,32
W4134,FOOD,-86,37
W4135,FOOD,-87,35
W4136,FOOD,-96,32
W4137,FOOD,-103,35
W4138,FOOD,-103,38
W4139,FOOD,-88,31
W4140,FOOD,-92,36
W4141,FOOD,-102,34
W4142,FOOD,-92,39
W4143,FOOD,-84,31
W4144,FOOD,-101,35
W4145,FOOD,-97,34
W4146,FOOD,-89,38
W4147,FOOD,-88,33
W4148,FOOD,-87,35
W4149,FOOD,-95,33
W4150,FOOD,-101,34
W4151,FOOD,-80,34
W4152,FOOD,-93,36
W4153,FOOD,-94,37
W4154,FOOD,-81,39
W4155,FOOD,-83,33
W4156,FOOD,-90,31
W4157,FOOD,-91,34
W4158,FOOD,-103,38
W4159,FOOD,-99,37
W4160,FOOD,-96,37
W4161,FOOD,-88,33
W4162,FOOD,-92,34
W4163,FOOD,-82,34
W4164,FOOD,-89,35
W4165,FOOD,-102,36
W4166,FOOD,-97,37
W4167,FOOD,-80,33
W4168,FOOD,-82,36
W4169,FOOD,-91,38
W4170,FOOD,-86,35
W4171,FOOD,-83,36
W4172,FOOD,-84,35
W4173,FOOD,-98,34
W4174,FOOD,-100,37
W4175,FOOD,-98,39
W4176,FOOD,-84,36
W4177,FOOD,-81,37
W4178,FOOD,-99,34
W4179,FOOD,-95,38
W4180,FOOD,-88,38
W4181,FOOD,-102,37
W4182,FOOD,-83,32
W4183,FOOD,-83,39
W4184,FOOD,-81,34
W4185,FOOD,-97,31
W4186,FOOD,-92,38
W4187,FOOD,-84,37
W4188,FOOD,-88,38
W4189,FOOD,-94,33
W4190,FOOD,-92,32
W4191,FOOD,-99,37
W4192,FOOD,-91,38
W4193,FOOD,-83,40
W4194,FOOD,-80,40
W4195,FOOD,-101,34
W4196,FOOD,-87,40
W4197,FOOD,-91,38
W4198,FOOD,-99,31
W4199,FOOD,-92,38
W4200,FOOD,-87,38
W4201,FOOD,-89,38
W4202,FOOD,-82,35
W4203,FOOD,-98,39
W4204,FOOD,-91,31
W4205,FOOD,-79,34
W4206,FOOD,-94,36
W4207,FOOD,-92,33
W4208,FOOD,-86,34
W4209,FOOD,-92,33
W4210,FOOD,-90,37
W4211,FOOD,-91,36
W4212,FOOD,-84,38
W4213,FOOD,-95,34
W4214,FOOD,-91,35
W4215,FOOD,-103,40
W4216,FOOD,-102,38
W4217,FOOD,-89,32
W4218,FOOD,-87,32
W4219,FOOD,-85,31
W4220,FOOD,-80,38
W4221,FOOD,-83,31
W4222,FOOD,-92,39
W4223,FOOD,-99,38
W4224,FOOD,-84,35
W4225,FOOD,-101,38
W4226,FOOD,-82,31
W4227,FOOD,-103,35
W4228,FOOD,-82,31
W4229,FOOD,-85,34
W4230,FOOD,-82,31
W4231,FOOD,-93,39
W4232,FOOD,-100,35
W4233,FOOD,-84,37
W4234,FOOD,-90,31
W4235,FOOD,-102,40
W4236,FOOD,-89,36
W4237,FOOD,-92,33
W4238,FOOD,-102,33
W4239,FOOD,-100,35
W4240,FOOD,-83,32
W4241,FOOD,-81,34
W4242,FOOD,-100,35
W4243,FOOD,-103,38
W4244,FOOD,-80,40
W4245,FOOD,-95,32
W4246,FOOD,-89,34
W4247,FOOD,-93,33
W4248,FOOD,-96,36
W4249,FOOD,-103,33
W4250,FOOD,-81,33
W4251,FOOD,-95,39
W4252,FOOD,-100,37
W4253,FOOD,-102,38
W4254,FOOD,-94,39
W4255,FOOD,-97,37
W4256,FOOD,-79,37
W4257,FOOD,-98,37
W4258,FOOD,-91,36
W4259,FOOD,-89,35
W4260,FOOD,-82,39
W4261,FOOD,-88,39
W4262,FOOD,-90,32
W4263,FOOD,-97,33
W4264,FOOD,-101,35
W4265,FOOD,-99,34
W4266,FOOD,-97,31
W4267,FOOD,-85,39
W4268,FOOD,-85,38
W4269,FOOD,-99,40
W4270,FOOD,-101,32
W4271,FOOD,-97,36
W4272,FOOD,-82,36
W4273,FOOD,-79,35
W4274,FOOD,-84,33
W4275,FOOD,-98,31
W4276,FOOD,-79,40
W4277,FOOD,-98,36
W4278,FOOD,-94,40
W4279,FOOD,-95,32
W4280,FOOD,-88,32
W4281,FOOD,-90,31
W4282,FOOD,-81,38
W4283,FOOD,-96,35
W4284,FOOD,-91,33
W4285,FOOD,-86,36
W4286,FOOD,-102,36
W4287,FOOD,-94,33
W4288,FOOD,-91,32
W4289,FOOD,-94,36
W4290,FOOD,-98,33
W4291,FOOD,-82,36
W4292,FOOD,-86,36
W4293,FOOD,-80,32
W4294,FOOD,-98,39
W4295,FOOD,-91,34
W4296,FOOD,-89,32
W4297,FOOD,-98,31
W4298,FOOD,-96,32
W4299,FOOD,-90,34
W4300,FOOD,-84,31
W4301,FOOD,-98,38
W4302,FOOD,-93,38
W4303,FOOD,-80,33
W4304,FOOD,-83,31
W4305,FOOD,-90,38
W4306,FOOD,-97,39
W4307,FOOD,-80,37
W4308,FOOD,-102,31
W4309,FOOD,-93,31
W4310,FOOD,-103,34
W4311,FOOD,-96,36
W4312,FOOD,-96,33
W4313,FOOD,-100,37
W4314,FOOD,-81,36
W4315,FOOD,-101,34
W4316,FOOD,-83,37
W4317,FOOD,-99,39
W4318,FOOD,-103,34
W4319,FOOD,-93,34
W4320,FOOD,-103,35
W4321,FOOD,-101,40
W4322,FOOD,-99,39
W4323,FOOD,-86,33
W4324,FOOD,-85,38
W4325,FOOD,-85,32
W4326,FOOD,-94,35
W4327,FOOD,-85,37
W4328,FOOD,-101,38
W4329,FOOD,-81,34
W4330,FOOD,-92,31
W4331,FOOD,-90,40
W4332,FOOD,-86,40
W4333,FOOD,-80,34
W4334,FOOD,-102,39
W4335,FOOD,-81,31
W4336,FOOD,-90,40
W4337,FOOD,-97,35
W4338,FOOD,-102,37
W4339,FOOD,-81,31
W4340,FOOD,-100,40
W4341,FOOD,-93,32
W4342,FOOD,-79,33
W4343,FOOD,-99,31
W4344,FOOD,-101,39
W4345,FOOD,-93,40
W4346,FOOD,-94,36
W4347,FOOD,-97,39
W4348,FOOD,-102,40
W4349,FOOD,-81,36
W4350,FOOD,-100,37
W4351,FOOD,-97,32
W4352,FOOD,-94,36
W4353,FOOD,-83,36
W4354,FOOD,-101,36
W4355,FOOD,-84,35
W4356,FOOD,-102,39
W4357,FOOD,-94,37
W4358,FOOD,-88,35
W4359,FOOD,-94,33
W4360,FOOD,-103,35
W4361,FOOD,-90,36
W4362,FOOD,-99,39
W4363,FOOD,-94,31
W4364,FOOD,-92,38
W4365,FOOD,-95,31
W4366,FOOD,-85,38
W4367,FOOD,-83,40
W4368,FOOD,-87,38
W4369,FOOD,-93,34
W4370,FOOD,-98,40
W4371,FOOD,-101,39
W4372,FOOD,-98,38
W4373,FOOD,-84,38
W4374,FOOD,-93,40
W4375,FOOD,-101,38
W4376,FOOD,-102,32
W4377,FOOD,-101,34
W4378,FOOD,-91,39
W4379,FOOD,-89,37
W4380,FOOD,-98,34
W4381,FOOD,-79,37
W4382,FOOD,-93,34
W4383,FOOD,-103,40
W4384,FOOD,-96,36
W4385,FOOD,-99,33
W4386,FOOD,-92,35
W4387,FOOD,-83,32
W4388,FOOD,-97,37
W4389,FOOD,-99,38
W4390,FOOD,-95,34
W4391,FOOD,-85,38
W4392,FOOD,-81,36
W4393,FOOD,-95,33
W4394,FOOD,-95,34
W4395,FOOD,-101,39
W4396,FOOD,-101,35
W4397,FOOD,-102,35
W4398,FOOD,-97,31
W4399,FOOD,-98,36
W4400,FOOD,-83,37
W4401,FOOD,-93,35
W4402,FOOD,-80,37
W4403,FOOD,-81,33
W4404,FOOD,-95,38
W4405,FOOD,-90,40
W4406,FOOD,-99,32
W4407,FOOD,-96,34
W4408,FOOD,-100,33
W4409,FOOD,-97,40
W4410,FOOD,-101,32
W4411,FOOD,-84,39
W4412,FOOD,-84,36
W4413,FOOD,-79,37
W4414,FOOD,-90,38
W4415,FOOD,-83,34
W4416,FOOD,-92,40
W4417,FOOD,-89,32
W4418,FOOD,-83,35
W4419,FOOD,-86,39
W4420,FOOD,-97,31
W4421,FOOD,-89,37
W4422,FOOD,-101,33
W4423,FOOD,-79,32
W4424,FOOD,-90,37
W4425,FOOD,-97,34
W4426,FOOD,-80,34
W4427,FOOD,-85,31
W4428,FOOD,-87,32
W4429,FOOD,-87,39
W4430,FOOD,-87,38
W4431,FOOD,-100,31
W4432,FOOD,-92,32
W4433,FOOD,-91,39
W4434,FOOD,-87,38
W4435,FOOD,-101,31
W4436,FOOD,-96,31
W4437,FOOD,-86,40
W4438,FOOD,-79,40
W4439,FOOD,-90,40
W4440,FOOD,-103,33
W4441,FOOD,-97,34
W4442,FOOD,-99,37
W4443,FOOD,-96,31
W4444,FOOD,-100,35
W4445,FOOD,-80,36
W4446,FOOD,-100,34
W4447,FOOD,-93,40
W4448,FOOD,-101,34
W4449,FOOD,-79,39
W4450,FOOD,-84,33
W4451,FOOD,-88,34
W4452,FOOD,-83,32
W4453,FOOD,-87,36
W4454,FOOD,-90,40
W4455,FOOD,-98,35
W4456,FOOD,-79,35
W4457,FOOD,-92,31
W4458,FOOD,-82,39
W4459,FOOD,-89,38
W4460,FOOD,-86,39
W4461,FOOD,-91,31
W4462,FOOD,-89,39
W4463,FOOD,-99,36
W4464,FOOD,-81,36
W4465,FOOD,-95,35
W4466,FOOD,-101,31
W4467,FOOD,-97,40
W4468,FOOD,-91,39
W4469,FOOD,-80,34
W4470,FOOD,-92,37
W4471,FOOD,-101,39
W4472,FOOD,-82,39
W4473,FOOD,-102,35
W4474,FOOD,-103,39
W4475,FOOD,-101,38
W4476,FOOD,-87,32
W4477,FOOD,-89,37
W4478,FOOD,-97,32
W4479,FOOD,-82,38
W4480,FOOD,-102,37
W4481,FOOD,-86,34
W4482,FOOD,-83,40
W4483,FOOD,-90,34
W4484,FOOD,-88,38
W4485,FOOD,-100,31
W4486,FOOD,-93,34
W4487,FOOD,-89,34
W4488,FOOD,-91,37
W4489,FOOD,-96,32
W4490,FOOD,-84,31
W4491,FOOD,-81,37
W4492,FOOD,-83,39
W4493,FOOD,-92,31
W4494,FOOD,-95,33
W4495,FOOD,-96,39
W4496,FOOD,-103,39
W4497,FOOD,-79,37
W4498,FOOD,-98,39
W4499,FOOD,-94,35
W4500,FOOD,-100,37
W4501,FOOD,-79,31
W4502,FOOD,-103,40
W4503,FOOD,-101,40
W4504,FOOD,-99,40
W4505,FOOD,-84,39
W4506,FOOD,-83,36
W4507,FOOD,-82,35
W4508,FOOD,-79,32
W4509,FOOD,-86,32
W4510,FOOD,-87,36
W4511,FOOD,-95,34
W4512,FOOD,-89,32
W4513,FOOD,-88,38
W4514,FOOD,-95,32
W4515,FOOD,-103,32
W4516,FOOD,-97,40
W4517,FOOD,-83,35
W4518,FOOD,-100,39
W4519,FOOD,-91,37
W4520,FOOD,-102,37
W4521,FOOD,-84,32
W4522,FOOD,-95,39
W4523,FOOD,-98,35
W4524,FOOD,-103,36
W4525,FOOD,-95,31
W4526,FOOD,-89,40
W4527,FOOD,-87,36
W4528,FOOD,-79,34
W4529,FOOD,-84,35
W4530,FOOD,-97,31
W4531,FOOD,-88,35
W4532,FOOD,-101,39
W4533,FOOD,-87,32
W4534,FOOD,-97,32
W4535,FOOD,-79,38
W4536,FOOD,-81,34
W4537,FOOD,-82,39
W4538,FOOD,-86,40
W4539,FOOD,-80,31
W4540,FOOD,-89,36
W4541,FOOD,-90,31
W4542,FOOD,-91,32
W4543,FOOD,-100,40
W4544,FOOD,-87,31
W4545,FOOD,-101,35
W4546,FOOD,-100,34
W4547,FOOD,-88,39
W4548,FOOD,-83,38
W4549,FOOD,-83,36
W4550,FOOD,-91,33
W4551,FOOD,-85,34
W4552,FOOD,-97,40
W4553,FOOD,-96,38
W4554,FOOD,-100,35
W4555,FOOD,-87,37
W4556,FOOD,-90,32
W4557,FOOD,-87,39
W4558,FOOD,-98,38
W4559,FOOD,-81,38
W4560,FOOD,-90,39
W4561,FOOD,-94,38
W4562,FOOD,-83,33
W4563,FOOD,-95,40
W4564,FOOD,-94,39
W4565,FOOD,-103,32
W4566,FOOD,-98,32
W4567,FOOD,-97,36
W4568,FOOD,-83,32
W4569,FOOD,-103,31
W4570,FOOD,-103,31
W4571,FOOD,-84,40
W4572,FOOD,-97,32
W4573,FOOD,-81,39
W4574,FOOD,-88,38
W4575,FOOD,-84,36
W4576,FOOD,-97,34
W4577,FOOD,-97,35
W4578,FOOD,-97,34
W4579,FOOD,-100,35
W4580,FOOD,-94,34
W4581,FOOD,-98,34
W4582,FOOD,-95,33
W4583,FOOD,-99,39
W4584,FOOD,-79,39
W4585,FOOD,-103,34
W4586,FOOD,-85,39
W4587,FOOD,-97,31
W4588,FOOD,-88,37
W4589,FOOD,-79,37
W4590,FOOD,-87,37
W4591,FOOD,-91,39
W4592,FOOD,-84,34
W4593,FOOD,-80,40
W4594,FOOD,-86,40
W4595,FOOD,-94,37
W4596,FOOD,-86,32
W4597,FOOD,-93,36
W4598,FOOD,-103,40
W4599,FOOD,-86,34
W4600,FOOD,-103,38
W4601,FOOD,-93,35
W4602,FOOD,-82,33
W4603,FOOD,-91,40
W4604,FOOD,-89,38
W4605,FOOD,-81,32
W4606,FOOD,-101,39
W4607,FOOD,-81,32
W4608,FOOD,-87,32
W4609,FOOD,-97,37
W4610,FOOD,-81,34
W4611,FOOD,-99,37
W4612,FOOD,-90,33
W4613,FOOD,-98,35
W4614,FOOD,-96,31
W4615,FOOD,-88,37
W4616,FOOD,-83,33
W4617,FOOD,-81,34
W4618,FOOD,-91,32
W4619,FOOD,-99,35
W4620,FOOD,-103,33
W4621,FOOD,-81,37
W4622,FOOD,-88,40
W4623,FOOD,-85,36
W4624,FOOD,-85,32
W4625,FOOD,-100,38
W4626,FOOD,-93,32
W4627,FOOD,-81,36
W4628,FOOD,-97,36
W4629,FOOD,-85,40
W4630,FOOD,-80,38
W4631,FOOD,-90,34
W4632,FOOD,-86,40
W4633,FOOD,-102,31
W4634,FOOD,-86,39
W4635,FOOD,-92,33
W4636,FOOD,-92,38
W4637,FOOD,-85,31
W4638,FOOD,-102,37
W4639,FOOD,-82,34
W4640,FOOD,-88,34
W4641,FOOD,-103,35
W4642,FOOD,-83,36
W4643,FOOD,-84,35
W4644,FOOD,-93,33
W4645,FOOD,-84,39
W4646,FOOD,-101,32
W4647,FOOD,-101,32
W4648,FOOD,-95,38
W4649,FOOD,-79,39
W4650,FOOD,-90,37
W4651,FOOD,-80,36
W4652,FOOD,-83,40
W4653,FOOD,-80,40
W4654,FOOD,-87,33
W4655,FOOD,-101,35
W4656,FOOD,-85,32
W4657,FOOD,-103,39
W4658,FOOD,-84,38
W4659,FOOD,-90,33
W4660,FOOD,-93,35
W4661,FOOD,-86,36
W4662,FOOD,-85,36
W4663,FOOD,-98,31
W4664,FOOD,-102,31
W4665,FOOD,-100,35
W4666,FOOD,-80,32
W4667,FOOD,-86,34
W4668,FOOD,-92,40
W4669,FOOD,-89,36
W4670,FOOD,-99,33
W4671,FOOD,-83,35
W4672,FOOD,-103,40
W4673,FOOD,-89,35
W4674,FOOD,-96,37
W4675,FOOD,-80,34
W4676,FOOD,-85,33
W4677,FOOD,-99,35
W4678,FOOD,-98,36
W4679,FOOD,-101,36
W4680,FOOD,-101,40
W4681,FOOD,-90,39
W4682,FOOD,-96,33
W4683,FOOD,-97,33
W4684,FOOD,-93,35
W4685,FOOD,-81,40
W4686,FOOD,-94,36
W4687,FOOD,-100,35
W4688,FOOD,-89,38
W4689,FOOD,-94,37
W4690,FOOD,-97,39
W4691,FOOD,-99,34
W4692,FOOD,-83,39
W4693,FOOD,-99,33
W4694,FOOD,-83,33
W4695,FOOD,-80,37
W4696,FOOD,-84,32
W4697,FOOD,-98,36
W4698,FOOD,-93,35
W4699,FOOD,-83,32
W4700,FOOD,-95,33
W4701,FOOD,-81,39
W4702,FOOD,-88,34
W4703,FOOD,-95,36
W4704,FOOD,-81,37
W4705,FOOD,-101,33
W4706,FOOD,-99,32
W4707,FOOD,-96,38
W4708,FOOD,-89,35
W4709,FOOD,-87,39
W4710,FOOD,-97,40
W4711,FOOD,-93,39
W4712,FOOD,-92,32
W4713,FOOD,-97,35
W4714,FOOD,-80,36
W4715,FOOD,-86,33
W4716,FOOD,-79,31
W4717,FOOD,-84,40
W4718,FOOD,-89,37
W4719,FOOD,-101,40
W4720,FOOD,-81,36
W4721,FOOD,-92,31
W4722,FOOD,-89,34
W4723,FOOD,-95,40
W4724,FOOD,-98,40
W4725,FOOD,-102,40
W4726,FOOD,-102,35
W4727,FOOD,-102,40
W4728,FOOD,-103,31
W4729,FOOD,-87,35
W4730,FOOD,-97,38
W4731,FOOD,-101,33
W4732,FOOD,-87,39
W4733,FOOD,-100,33
W4734,FOOD,-100,33
W4735,FOOD,-89,33
W4736,FOOD,-91,39
W4737,FOOD,-95,33
W4738,FOOD,-103,38
W4739,FOOD,-97,35
W4740,FOOD,-98,35
W4741,FOOD,-79,31
W4742,FOOD,-96,33
W4743,FOOD,-80,33
W4744,FOOD,-81,32
W4745,FOOD,-87,32
W4746,FOOD,-89,33
W4747,FOOD,-85,34
W4748,FOOD,-87,38
W4749,FOOD,-85,35
W4750,FOOD,-90,33
W4751,FOOD,-96,39
W4752,FOOD,-92,33
W4753,FOOD,-98,33
W4754,FOOD,-87,38
W4755,FOOD,-98,40
W4756,FOOD,-96,38
W4757,FOOD,-79,40
W4758,FOOD,-101,31
W4759,FOOD,-91,36
W4760,FOOD,-84,31
W4761,FOOD,-93,37
W4762,FOOD,-79,40
W4763,FOOD,-96,35
W4764,FOOD,-90,32
W4765,FOOD,-87,39
W4766,FOOD,-94,32
W4767,FOOD,-95,37
W4768,FOOD,-101,33
W4769,FOOD,-94,31
W4770,FOOD,-87,32
W4771,FOOD,-102,32
W4772,FOOD,-102,37
W4773,FOOD,-100,31
W4774,FOOD,-81,31
W4775,FOOD,-96,39
W4776,FOOD,-84,36
W4777,FOOD,-82,39
W4778,FOOD,-102,33
W4779,FOOD,-102,38
W4780,FOOD,-103,39
W4781,FOOD,-84,32
W4782,FOOD,-87,32
W4783,FOOD,-99,37
W4784,FOOD,-90,39
W4785,FOOD,-84,31
W4786,FOOD,-86,35
W4787,FOOD,-92,38
W4788,FOOD,-84,31
W4789,FOOD,-100,31
W4790,FOOD,-92,34
W4791,FOOD,-82,33
W4792,FOOD,-86,33
W4793,FOOD,-89,33
W4794,FOOD,-103,31
W4795,FOOD,-81,40
W4796,FOOD,-81,31
W4797,FOOD,-99,38
W4798,FOOD,-86,31
W4799,FOOD,-82,31
W4800,FOOD,-100,36
W4801,FOOD,-85,38
W4802,FOOD,-84,40
W4803,FOOD,-83,36
W4804,FOOD,-91,31
W4805,FOOD,-81,36
W4806,FOOD,-94,36
W4807,FOOD,-95,34
W4808,FOOD,-83,37
W4809,FOOD,-80,40
W4810,FOOD,-94,33
W4811,FOOD,-88,37
W4812,FOOD,-79,38
W4813,FOOD,-101,32
W4814,FOOD,-81,33
W4815,FOOD,-101,31
W4816,FOOD,-99,31
W4817,FOOD,-103,39
W4818,FOOD,-98,34
W4819,FOOD,-103,33
W4820,FOOD,-85,40
W4821,FOOD,-81,37
W4822,FOOD,-81,36
W4823,FOOD,-84,36
W4824,FOOD,-97,33
W4825,FOOD,-94,36
W4826,FOOD,-88,40
W4827,FOOD,-93,34
W4828,FOOD,-94,40
W4829,FOOD,-99,37
W4830,FOOD,-103,39
W4831,FOOD,-91,36
W4832,FOOD,-79,35
W4833,FOOD,-84,36
W4834,FOOD,-94,39
W4835,FOOD,-80,34
W4836,FOOD,-88,32
W4837,FOOD,-98,33
W4838,FOOD,-90,37
W4839,FOOD,-79,40
W4840,FOOD,-97,36
W4841,FOOD,-88,38
W4842,FOOD,-81,38
W4843,FOOD,-100,32
W4844,FOOD,-94,40
W4845,FOOD,-101,36
W4846,FOOD,-88,31
W4847,FOOD,-91,38
W4848,FOOD,-98,34
W4849,FOOD,-82,37
W4850,FOOD,-97,32
W4851,FOOD,-87,32
W4852,FOOD,-99,33
W4853,FOOD,-91,31
W4854,FOOD,-86,33
W4855,FOOD,-91,38
W4856,FOOD,-84,40
W4857,FOOD,-85,31
W4858,FOOD,-94,33
W4859,FOOD,-83,31
W4860,FOOD,-94,32
W4861,FOOD,-101,38
W4862,FOOD,-80,37
W4863,FOOD,-91,38
W4864,FOOD,-100,34
W4865,FOOD,-80,36
W4866,FOOD,-83,38
W4867,FOOD,-80,36
W4868,FOOD,-101,33
W4869,FOOD,-92,35
W4870,FOOD,-89,33
W4871,FOOD,-79,31
W4872,FOOD,-83,37
W4873,FOOD,-102,38
W4874,FOOD,-85,32
W4875,FOOD,-80,38
W4876,FOOD,-87,39
W4877,FOOD,-86,31
W4878,FOOD,-84,40
W4879,FOOD,-98,33
W4880,FOOD,-81,38
W4881,FOOD,-79,34
W4882,FOOD,-100,32
W4883,FOOD,-96,32
W4884,FOOD,-81,39
W4885,FOOD,-102,33
W4886,FOOD,-101,38
W4887,FOOD,-80,36
W4888,FOOD,-82,39
W4889,FOOD,-98,32
W4890,FOOD,-101,37
W4891,FOOD,-99,32
W4892,FOOD,-93,37
W4893,FOOD,-86,31
W4894,FOOD,-91,33
W4895,FOOD,-93,32
W4896,FOOD,-95,39
W4897,FOOD,-87,37
W4898,FOOD,-87,40
W4899,FOOD,-91,36
W4900,FOOD,-99,36
W4901,FOOD,-87,31
W4902,FOOD,-96,33
W4903,FOOD,-86,35
W4904,FOOD,-88,38
W4905,FOOD,-95,36
W4906,FOOD,-94,33
W4907,FOOD,-100,40
W4908,FOOD,-90,31
W4909,FOOD,-90,33
W4910,FOOD,-82,31
W4911,FOOD,-83,38
W4912,FOOD,-93,36
W4913,FOOD,-86,32
W4914,FOOD,-82,32
W4915,FOOD,-95,40
W4916,FOOD,-95,40
W4917,FOOD,-88,36
W4918,FOOD,-81,39
W4919,FOOD,-95,39
W4920,FOOD,-85,34
W4921,FOOD,-97,35
W4922,FOOD,-93,33
W4923,FOOD,-102,34
W4924,FOOD,-83,36
W4925,FOOD,-82,34
W4926,FOOD,-89,37
W4927,FOOD,-94,40
W4928,FOOD,-89,36
W4929,FOOD,-95,37
W4930,FOOD,-101,33
W4931,FOOD,-94,34
W4932,FOOD,-88,32
W4933,FOOD,-92,32
W4934,FOOD,-86,37
W4935,FOOD,-82,32
W4936,FOOD,-94,39
W4937,FOOD,-98,40
W4938,FOOD,-97,36
W4939,FOOD,-94,31
W4940,FOOD,-80,32
W4941,FOOD,-86,32
W4942,FOOD,-84,34
W4943,FOOD,-90,39
W4944,FOOD,-80,39
W4945,FOOD,-83,32
W4946,FOOD,-99,37
W4947,FOOD,-81,33
W4948,FOOD,-90,31
W4949,FOOD,-91,35
W4950,FOOD,-88,31
W4951,FOOD,-82,39
W4952,FOOD,-97,33
W4953,FOOD,-96,32
W4954,FOOD,-84,36
W4955,FOOD,-99,31
W4956,FOOD,-81,39
W4957,FOOD,-89,37
W4958,FOOD,-92,38
W4959,FOOD,-93,36
W4960,FOOD,-79,39
W4961,FOOD,-95,34
W4962,FOOD,-80,39
W4963,FOOD,-95,33
W4964,FOOD,-81,33
W4965,FOOD,-101,31
W4966,FOOD,-93,32
W4967,FOOD,-80,35
W4968,FOOD,-81,33
W4969,FOOD,-91,40
W4970,FOOD,-91,40
W4971,FOOD,-81,35
W4972,FOOD,-79,31
W4973,FOOD,-99,35
W4974,FOOD,-89,38
W4975,FOOD,-93,32
W4976,FOOD,-95,36
W4977,FOOD,-92,33
W4978,FOOD,-88,33
W4979,FOOD,-87,31
W4980,FOOD,-101,37
W4981,FOOD,-101,38
W4982,FOOD,-95,32
W4983,FOOD,-102,38
W4984,FOOD,-94,33
W4985,FOOD,-89,32
W4986,FOOD,-81,31
W4987,FOOD,-79,31
W4988,FOOD,-99,34
W4989,FOOD,-87,32
W4990,FOOD,-98,40
W4991,FOOD,-93,38
W4992,FOOD,-100,35
W4993,FOOD,-88,36
W4994,FOOD,-80,39
W4995,FOOD,-84,34
W4996,FOOD,-98,40
W4997,FOOD,-87,31
W4998,FOOD,-85,31
W4999,FOOD,-100,32
W5000,FOOD,-87,34
W5001,FOOD,-89,31
W5002,FOOD,-84,32
W5003,FOOD,-81,35
W5004,FOOD,-100,39
W5005,FOOD,-86,33
W5006,FOOD,-92,36
W5007,FOOD,-93,34
W5008,FOOD,-79,36
W5009,FOOD,-80,32
